Date,Return
2001-01-02 05:00:00,-0.1966519501785694
2001-01-03 05:00:00,0.23971904311783665
2001-01-04 05:00:00,-0.07227607402921477
2001-01-10 05:00:00,-0.08155591489646585
2001-01-11 05:00:00,0.050546679520315996
2001-01-31 05:00:00,-0.1718010057660151
2001-02-08 05:00:00,-0.10852707933951233
2001-02-16 05:00:00,-0.06741564392689614
2001-02-20 05:00:00,-0.056798484548143846
2001-02-21 05:00:00,-0.1222629398884234
2001-02-22 05:00:00,0.01247395951714303
2001-02-23 05:00:00,0.0718687430069962
2001-02-27 05:00:00,-0.037475345428218176
2001-03-16 05:00:00,0.14499971625298413
2001-04-05 04:00:00,0.18224924372249895
2001-04-10 04:00:00,0.15433998189316722
2001-04-11 04:00:00,-0.015232249430309541
2001-04-12 04:00:00,0.008102050748299616
2001-04-16 04:00:00,-0.005601304693813369
2001-04-18 04:00:00,0.11640352430823886
2001-04-19 04:00:00,0.04592930344245194
2001-09-19 04:00:00,-0.13289030039883798
2001-10-31 05:00:00,-0.08173911401899903
2002-06-14 04:00:00,-0.1331858030269809
2002-06-19 04:00:00,-0.10003318769222402
2002-08-01 04:00:00,-0.2975791943160879
2002-08-02 04:00:00,0.03683891010342566
2002-08-05 04:00:00,-0.042979714155515825
2002-08-06 04:00:00,0.0413169935426565
2002-08-14 04:00:00,0.07834362879627621
2002-11-04 05:00:00,0.11892125221094818
2003-06-13 04:00:00,-0.12312392311780906
2004-03-19 05:00:00,0.09870411781345134
2005-04-18 04:00:00,-0.09709857229699592
2006-05-03 04:00:00,-0.08578871528700738
2006-09-15 04:00:00,0.09955418477509959
2008-10-06 04:00:00,-0.08845353728647509
2008-10-15 04:00:00,-0.11164384058735222
2008-10-22 04:00:00,-0.0793766044977714
2008-10-28 04:00:00,0.14358106273183568
2008-12-04 05:00:00,-0.09316771536316337
2010-09-09 04:00:00,0.12111911307380163
2010-09-22 04:00:00,-0.19034604768591634
2010-10-07 04:00:00,0.11504084892805233
2011-06-22 04:00:00,-0.062480418461952625
2012-12-14 05:00:00,0.05713489050674281
2013-09-18 04:00:00,0.09223104479146116
2014-06-18 04:00:00,0.0820254787464696
2017-03-17 04:00:00,0.03808748391607053
2017-10-19 04:00:00,0.12241827254901949
2020-03-13 04:00:00,0.17719298245614046
2020-03-16 04:00:00,-0.14745156840536522
2022-09-15 04:00:00,-0.16793170205439467
2022-09-16 04:00:00,-0.03115195790559122
2024-02-16 05:00:00,-0.07414814227024669
2024-03-15 04:00:00,-0.1367166605873551
2024-09-13 04:00:00,-0.0846986509817127
